www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_129995 SubClassOf CHEBI_22712,.
CHEBI_129995 SubClassOf CHEBI_36820,.
CHEBI_129995 SubClassOf CHEBI_38777.
CHEBI_129999 is Class.
CHEBI_129999 SubClassOf CHEBI_22712,.
CHEBI_129999 SubClassOf CHEBI_36820,.
CHEBI_129999 SubClassOf CHEBI_38777.
CHEBI_130002 is Class.
CHEBI_130002 SubClassOf CHEBI_18379,.
CHEBI_130002 SubClassOf CHEBI_22712.
CHEBI_130007 is Class.
CHEBI_130007 SubClassOf CHEBI_22712,.
CHEBI_130007 SubClassOf CHEBI_36820,.
CHEBI_130007 SubClassOf CHEBI_38777.
CHEBI_130013 is Class.
CHEBI_130013 SubClassOf CHEBI_22712,.
CHEBI_130013 SubClassOf CHEBI_36820,.
CHEBI_130013 SubClassOf CHEBI_38777.
CHEBI_130014 is Class.
CHEBI_130014 SubClassOf CHEBI_22712,.
CHEBI_130014 SubClassOf CHEBI_36820,.
CHEBI_130014 SubClassOf CHEBI_38777.
CHEBI_130020 is Class.
CHEBI_130020 SubClassOf CHEBI_22712,.
CHEBI_130020 SubClassOf CHEBI_36820,.
CHEBI_130020 SubClassOf CHEBI_38777.
CHEBI_130024 is Class.
CHEBI_130024 SubClassOf CHEBI_22712,.
CHEBI_130024 SubClassOf CHEBI_36820,.
CHEBI_130024 SubClassOf CHEBI_38777.
CHEBI_130025 is Class.
CHEBI_130025 SubClassOf CHEBI_22712,.
CHEBI_130025 SubClassOf CHEBI_36820,.
CHEBI_130025 SubClassOf CHEBI_38777.
CHEBI_130026 is Class.
CHEBI_130026 SubClassOf CHEBI_22712,.
CHEBI_130026 SubClassOf CHEBI_36820,.
CHEBI_130026 SubClassOf CHEBI_38777.
CHEBI_130033 is Class.
CHEBI_130033 SubClassOf CHEBI_22712,.
CHEBI_130033 SubClassOf CHEBI_36820,.
CHEBI_130033 SubClassOf CHEBI_38777.
CHEBI_130035 is Class.
CHEBI_130035 SubClassOf CHEBI_22712,.
CHEBI_130035 SubClassOf CHEBI_36820,.
CHEBI_130035 SubClassOf CHEBI_38777.
CHEBI_130040 is Class.
CHEBI_130040 SubClassOf CHEBI_22712,.
CHEBI_130040 SubClassOf CHEBI_36820,.
CHEBI_130040 SubClassOf CHEBI_38777.
CHEBI_130041 is Class.
CHEBI_130041 SubClassOf CHEBI_22712,.
CHEBI_130041 SubClassOf CHEBI_36820,.
CHEBI_130041 SubClassOf CHEBI_38777.
CHEBI_130042 is Class.
CHEBI_130042 SubClassOf CHEBI_22712,.
CHEBI_130042 SubClassOf CHEBI_36820,.
CHEBI_130042 SubClassOf CHEBI_38777.
CHEBI_130043 is Class.
CHEBI_130043 SubClassOf CHEBI_22712,.
CHEBI_130043 SubClassOf CHEBI_36820,.
CHEBI_130043 SubClassOf CHEBI_38777.
CHEBI_130045 is Class.
CHEBI_130045 SubClassOf CHEBI_22712,.
CHEBI_130045 SubClassOf CHEBI_36820,.
CHEBI_130045 SubClassOf CHEBI_38777.
CHEBI_130057 is Class.
CHEBI_130057 SubClassOf CHEBI_26151.
CHEBI_130065 is Class.
CHEBI_130065 SubClassOf CHEBI_22712,.
CHEBI_130065 SubClassOf CHEBI_36820,.
CHEBI_130065 SubClassOf CHEBI_38777.
CHEBI_130066 is Class.
CHEBI_130066 SubClassOf CHEBI_22712,.
CHEBI_130066 SubClassOf CHEBI_36820,.
CHEBI_130066 SubClassOf CHEBI_38777.
CHEBI_130068 is Class.
CHEBI_130068 SubClassOf CHEBI_22712,.
CHEBI_130068 SubClassOf CHEBI_36820,.
CHEBI_130068 SubClassOf CHEBI_38777.
CHEBI_130070 is Class.
CHEBI_130070 SubClassOf CHEBI_22712,.
CHEBI_130070 SubClassOf CHEBI_36820,.
CHEBI_130070 SubClassOf CHEBI_38777.
CHEBI_130076 is Class.
CHEBI_130076 SubClassOf CHEBI_22712,.
CHEBI_130076 SubClassOf CHEBI_36820,.
CHEBI_130076 SubClassOf CHEBI_38777.
CHEBI_130079 is Class.
CHEBI_130079 SubClassOf CHEBI_22712,.
CHEBI_130079 SubClassOf CHEBI_36820,.
CHEBI_130079 SubClassOf CHEBI_38777.
CHEBI_130086 is Class.
CHEBI_130086 SubClassOf CHEBI_83565.
CHEBI_130093 is Class.
CHEBI_130093 SubClassOf CHEBI_22712,.
CHEBI_130093 SubClassOf CHEBI_36820,.
CHEBI_130093 SubClassOf CHEBI_38777.
CHEBI_130094 is Class.
CHEBI_130094 SubClassOf CHEBI_22712,.
CHEBI_130094 SubClassOf CHEBI_36820,.
CHEBI_130094 SubClassOf CHEBI_38777.
CHEBI_130102 is Class.
CHEBI_130102 SubClassOf CHEBI_22712,.
CHEBI_130102 SubClassOf CHEBI_36820,.
CHEBI_130102 SubClassOf CHEBI_38777.
CHEBI_130103 is Class.
CHEBI_130103 SubClassOf CHEBI_22712,.
CHEBI_130103 SubClassOf CHEBI_36820,.
CHEBI_130103 SubClassOf CHEBI_38777.
CHEBI_130105 is Class.
CHEBI_130105 SubClassOf CHEBI_22712,.
CHEBI_130105 SubClassOf CHEBI_36820,.
CHEBI_130105 SubClassOf CHEBI_38777.
CHEBI_130117 is Class.
CHEBI_130117 SubClassOf CHEBI_22712,.
CHEBI_130117 SubClassOf CHEBI_36820,.
CHEBI_130117 SubClassOf CHEBI_38777.
CHEBI_13012 is Class.
CHEBI_130127 is Class.
CHEBI_130127 SubClassOf CHEBI_22723.
CHEBI_130135 is Class.
CHEBI_130135 SubClassOf CHEBI_22712,.
CHEBI_130135 SubClassOf CHEBI_36820,.
CHEBI_130135 SubClassOf CHEBI_38777.
CHEBI_130140 is Class.
CHEBI_130140 SubClassOf CHEBI_22712,.
CHEBI_130140 SubClassOf CHEBI_36820,.
CHEBI_130140 SubClassOf CHEBI_38777.
CHEBI_130143 is Class.
CHEBI_130143 SubClassOf CHEBI_22712,.
CHEBI_130143 SubClassOf CHEBI_36820,.
CHEBI_130143 SubClassOf CHEBI_38777.
CHEBI_130152 is Class.
CHEBI_130152 SubClassOf CHEBI_26151.
CHEBI_130154 is Class.
CHEBI_130154 SubClassOf CHEBI_26151.
CHEBI_130160 is Class.
CHEBI_130160 SubClassOf CHEBI_22712,.
CHEBI_130160 SubClassOf CHEBI_36820,.
CHEBI_130160 SubClassOf CHEBI_38777.
CHEBI_130165 is Class.
CHEBI_130165 SubClassOf CHEBI_22712,.
CHEBI_130165 SubClassOf CHEBI_36820,.
CHEBI_130165 SubClassOf CHEBI_38777.
CHEBI_130168 is Class.
CHEBI_130168 SubClassOf CHEBI_22712,.
CHEBI_130168 SubClassOf CHEBI_36820,.
CHEBI_130168 SubClassOf CHEBI_38777.
CHEBI_130174 is Class.
CHEBI_130174 SubClassOf CHEBI_22712,.
CHEBI_130174 SubClassOf CHEBI_36820,.
CHEBI_130174 SubClassOf CHEBI_38777.
CHEBI_130175 is Class.
CHEBI_130175 SubClassOf CHEBI_83565.
CHEBI_130177 is Class.
CHEBI_130177 SubClassOf CHEBI_22712,.
CHEBI_130177 SubClassOf CHEBI_36820,.
CHEBI_130177 SubClassOf CHEBI_38777.
CHEBI_130179 is Class.
CHEBI_130179 SubClassOf CHEBI_22712,.
CHEBI_130179 SubClassOf CHEBI_36820,.
CHEBI_130179 SubClassOf CHEBI_38777.
CHEBI_130187 is Class.
CHEBI_130187 SubClassOf CHEBI_26151.
CHEBI_130194 is Class.
CHEBI_130194 SubClassOf CHEBI_22712,.
CHEBI_130194 SubClassOf CHEBI_36820,.
CHEBI_130194 SubClassOf CHEBI_38777.
CHEBI_130199 is Class.
CHEBI_130199 SubClassOf CHEBI_22712,.
CHEBI_130199 SubClassOf CHEBI_36820,.
CHEBI_130199 SubClassOf CHEBI_38777.
CHEBI_130202 is Class.
CHEBI_130202 SubClassOf CHEBI_22712,.
CHEBI_130202 SubClassOf CHEBI_36820,.
CHEBI_130202 SubClassOf CHEBI_38777.
CHEBI_130204 is Class.
CHEBI_130204 SubClassOf CHEBI_22712,.
CHEBI_130204 SubClassOf CHEBI_36820,.
CHEBI_130204 SubClassOf CHEBI_38777.
CHEBI_130214 is Class.
CHEBI_130214 SubClassOf CHEBI_26799.
CHEBI_130215 is Class.
CHEBI_130215 SubClassOf CHEBI_22712,.
CHEBI_130215 SubClassOf CHEBI_36820,.
CHEBI_130215 SubClassOf CHEBI_38777.
CHEBI_130220 is Class.
CHEBI_130220 SubClassOf CHEBI_22712,.
CHEBI_130220 SubClassOf CHEBI_36820,.
CHEBI_130220 SubClassOf CHEBI_38777.
CHEBI_130223 is Class.
CHEBI_130223 SubClassOf CHEBI_22712,.
CHEBI_130223 SubClassOf CHEBI_36820,.
CHEBI_130223 SubClassOf CHEBI_38777.
CHEBI_130227 is Class.
CHEBI_130227 SubClassOf CHEBI_22712,.
CHEBI_130227 SubClassOf CHEBI_36820,.
CHEBI_130227 SubClassOf CHEBI_38777.
CHEBI_130230 is Class.
CHEBI_130230 SubClassOf CHEBI_22712,.
CHEBI_130230 SubClassOf CHEBI_36820,.
CHEBI_130230 SubClassOf CHEBI_38777.
CHEBI_130231 is Class.
CHEBI_130231 SubClassOf CHEBI_22712,.
CHEBI_130231 SubClassOf CHEBI_36820,.
CHEBI_130231 SubClassOf CHEBI_38777.
CHEBI_130233 is Class.
CHEBI_130233 SubClassOf CHEBI_22712,.
CHEBI_130233 SubClassOf CHEBI_36820,.
CHEBI_130233 SubClassOf CHEBI_38777.
CHEBI_130235 is Class.
CHEBI_130235 SubClassOf CHEBI_22723.
CHEBI_130237 is Class.
CHEBI_130237 SubClassOf CHEBI_22712,.
CHEBI_130237 SubClassOf CHEBI_36820,.
CHEBI_130237 SubClassOf CHEBI_38777.
CHEBI_130239 is Class.
CHEBI_130239 SubClassOf CHEBI_26151.
CHEBI_130242 is Class.
CHEBI_130242 SubClassOf CHEBI_22712,.
CHEBI_130242 SubClassOf CHEBI_36820,.
CHEBI_130242 SubClassOf CHEBI_38777.
CHEBI_130243 is Class.
CHEBI_130243 SubClassOf CHEBI_22712,.
CHEBI_130243 SubClassOf CHEBI_36820,.
CHEBI_130243 SubClassOf CHEBI_38777.
CHEBI_130244 is Class.
CHEBI_130244 SubClassOf CHEBI_83565.
CHEBI_130248 is Class.
CHEBI_130248 SubClassOf CHEBI_22712,.
CHEBI_130248 SubClassOf CHEBI_36820,.
CHEBI_130248 SubClassOf CHEBI_38777.
CHEBI_130249 is Class.
CHEBI_130249 SubClassOf CHEBI_22712,.
CHEBI_130249 SubClassOf CHEBI_36820,.
CHEBI_130249 SubClassOf CHEBI_38777.
CHEBI_130254 is Class.
CHEBI_130254 SubClassOf CHEBI_22712,.
CHEBI_130254 SubClassOf CHEBI_36820,.
CHEBI_130254 SubClassOf CHEBI_38777.
CHEBI_130256 is Class.
CHEBI_130256 SubClassOf CHEBI_22712,.
CHEBI_130256 SubClassOf CHEBI_36820,.
CHEBI_130256 SubClassOf CHEBI_38777.
CHEBI_130258 is Class.
CHEBI_130258 SubClassOf CHEBI_22712,.
CHEBI_130258 SubClassOf CHEBI_36820,.
CHEBI_130258 SubClassOf CHEBI_38777.
CHEBI_130260 is Class.
CHEBI_130260 SubClassOf CHEBI_22712,.
CHEBI_130260 SubClassOf CHEBI_36820,.
CHEBI_130260 SubClassOf CHEBI_38777.
CHEBI_130261 is Class.
CHEBI_130261 SubClassOf CHEBI_22712,.
CHEBI_130261 SubClassOf CHEBI_36820,.
CHEBI_130261 SubClassOf CHEBI_38777.
CHEBI_130267 is Class.
CHEBI_130267 SubClassOf CHEBI_22712,.
CHEBI_130267 SubClassOf CHEBI_36820,.
CHEBI_130267 SubClassOf CHEBI_38777.
CHEBI_130269 is Class.
CHEBI_130269 SubClassOf CHEBI_22712,.
CHEBI_130269 SubClassOf CHEBI_36820,.
CHEBI_130269 SubClassOf CHEBI_38777.
CHEBI_130271 is Class.
CHEBI_130271 SubClassOf CHEBI_22712,.
CHEBI_130271 SubClassOf CHEBI_36820,.
CHEBI_130271 SubClassOf CHEBI_38777.
CHEBI_130279 is Class.
CHEBI_130279 SubClassOf CHEBI_22712,.
CHEBI_130279 SubClassOf CHEBI_36820,.
CHEBI_130279 SubClassOf CHEBI_38777.
CHEBI_130282 is Class.
CHEBI_130282 SubClassOf CHEBI_18379,.
CHEBI_130282 SubClassOf CHEBI_22712.
CHEBI_130283 is Class.
CHEBI_130283 SubClassOf CHEBI_22712,.
CHEBI_130283 SubClassOf CHEBI_36820,.
CHEBI_130283 SubClassOf CHEBI_38777.
CHEBI_130285 is Class.
CHEBI_130285 SubClassOf CHEBI_22712,.
CHEBI_130285 SubClassOf CHEBI_36820,.
CHEBI_130285 SubClassOf CHEBI_38777.
CHEBI_130291 is Class.
CHEBI_130291 SubClassOf CHEBI_22712,.
CHEBI_130291 SubClassOf CHEBI_36820,.
CHEBI_130291 SubClassOf CHEBI_38777.
CHEBI_130292 is Class.
CHEBI_130292 SubClassOf CHEBI_22712,.
CHEBI_130292 SubClassOf CHEBI_36820,.
CHEBI_130292 SubClassOf CHEBI_38777.
CHEBI_130294 is Class.
CHEBI_130294 SubClassOf CHEBI_22712,.
CHEBI_130294 SubClassOf CHEBI_36820,.
CHEBI_130294 SubClassOf CHEBI_38777.
CHEBI_130297 is Class.
CHEBI_130297 SubClassOf CHEBI_22712,.
CHEBI_130297 SubClassOf CHEBI_36820,.
CHEBI_130297 SubClassOf CHEBI_38777.
CHEBI_130299 is Class.
CHEBI_130299 SubClassOf CHEBI_22712,.
CHEBI_130299 SubClassOf CHEBI_36820,.
CHEBI_130299 SubClassOf CHEBI_38777.
CHEBI_130303 is Class.
CHEBI_130303 SubClassOf CHEBI_22712,.
CHEBI_130303 SubClassOf CHEBI_36820,.
CHEBI_130303 SubClassOf CHEBI_38777.
CHEBI_130312 is Class.
CHEBI_130312 SubClassOf CHEBI_22712,.
CHEBI_130312 SubClassOf CHEBI_36820,.
CHEBI_130312 SubClassOf CHEBI_38777.
CHEBI_130315 is Class.
CHEBI_130315 SubClassOf CHEBI_22712,.
CHEBI_130315 SubClassOf CHEBI_36820,.
CHEBI_130315 SubClassOf CHEBI_38777.
CHEBI_130317 is Class.
CHEBI_130317 SubClassOf CHEBI_22712,.
CHEBI_130317 SubClassOf CHEBI_36820,.
CHEBI_130317 SubClassOf CHEBI_38777.
CHEBI_130318 is Class.
CHEBI_130318 SubClassOf CHEBI_22712,.
CHEBI_130318 SubClassOf CHEBI_36820,.
CHEBI_130318 SubClassOf CHEBI_38777.
CHEBI_130329 is Class.
CHEBI_130329 SubClassOf CHEBI_22712,.
CHEBI_130329 SubClassOf CHEBI_36820,.
CHEBI_130329 SubClassOf CHEBI_38777.
CHEBI_130335 is Class.
CHEBI_130335 SubClassOf CHEBI_22712,.
CHEBI_130335 SubClassOf CHEBI_36820,.
CHEBI_130335 SubClassOf CHEBI_38777.
CHEBI_130336 is Class.
CHEBI_130336 SubClassOf CHEBI_22712,.
CHEBI_130336 SubClassOf CHEBI_36820,.
CHEBI_130336 SubClassOf CHEBI_38777.
CHEBI_130340 is Class.
CHEBI_130340 SubClassOf CHEBI_22712,.
CHEBI_130340 SubClassOf CHEBI_36820,.
CHEBI_130340 SubClassOf CHEBI_38777.
CHEBI_130343 is Class.
CHEBI_130343 SubClassOf CHEBI_26151.
CHEBI_130344 is Class.
CHEBI_130344 SubClassOf CHEBI_26151.
CHEBI_130346 is Class.
CHEBI_130346 SubClassOf CHEBI_22712,.
CHEBI_130346 SubClassOf CHEBI_36820,.
CHEBI_130346 SubClassOf CHEBI_38777.
CHEBI_130352 is Class.
CHEBI_130352 SubClassOf CHEBI_83565.
CHEBI_130357 is Class.
CHEBI_130357 SubClassOf CHEBI_18379,.
CHEBI_130357 SubClassOf CHEBI_22712.
CHEBI_130359 is Class.
CHEBI_130359 SubClassOf CHEBI_22712,.
CHEBI_130359 SubClassOf CHEBI_36820,.
CHEBI_130359 SubClassOf CHEBI_38777.
CHEBI_130363 is Class.
CHEBI_130363 SubClassOf CHEBI_22712,.
CHEBI_130363 SubClassOf CHEBI_36820,.
CHEBI_130363 SubClassOf CHEBI_38777.
CHEBI_130367 is Class.
CHEBI_130367 SubClassOf CHEBI_22712,.
CHEBI_130367 SubClassOf CHEBI_36820,.
CHEBI_130367 SubClassOf CHEBI_38777.
CHEBI_130371 is Class.
CHEBI_130371 SubClassOf CHEBI_22712,.
CHEBI_130371 SubClassOf CHEBI_36820,.
CHEBI_130371 SubClassOf CHEBI_38777.
CHEBI_130378 is Class.
CHEBI_130378 SubClassOf CHEBI_22712,.
CHEBI_130378 SubClassOf CHEBI_36820,.
CHEBI_130378 SubClassOf CHEBI_38777.
CHEBI_130381 is Class.
CHEBI_130381 SubClassOf CHEBI_22712,.
CHEBI_130381 SubClassOf CHEBI_36820,.
CHEBI_130381 SubClassOf CHEBI_38777.
CHEBI_130383 is Class.
CHEBI_130383 SubClassOf CHEBI_22712,.
CHEBI_130383 SubClassOf CHEBI_36820,.
CHEBI_130383 SubClassOf CHEBI_38777.
CHEBI_130384 is Class.
CHEBI_130384 SubClassOf CHEBI_22712,.
CHEBI_130384 SubClassOf CHEBI_36820,.
CHEBI_130384 SubClassOf CHEBI_38777.
CHEBI_130387 is Class.
CHEBI_130387 SubClassOf CHEBI_22712,.
CHEBI_130387 SubClassOf CHEBI_36820,.
CHEBI_130387 SubClassOf CHEBI_38777.
CHEBI_130389 is Class.
CHEBI_130389 SubClassOf CHEBI_22712,.
CHEBI_130389 SubClassOf CHEBI_36820,.
CHEBI_130389 SubClassOf CHEBI_38777.
CHEBI_130392 is Class.
CHEBI_130392 SubClassOf CHEBI_22712,.
CHEBI_130392 SubClassOf CHEBI_36820,.
CHEBI_130392 SubClassOf CHEBI_38777.
CHEBI_130394 is Class.
CHEBI_130394 SubClassOf CHEBI_22712,.
CHEBI_130394 SubClassOf CHEBI_36820,.
CHEBI_130394 SubClassOf CHEBI_38777.
CHEBI_130396 is Class.
CHEBI_130396 SubClassOf CHEBI_22712,.
CHEBI_130396 SubClassOf CHEBI_36820,.
CHEBI_130396 SubClassOf CHEBI_38777.
CHEBI_130400 is Class.
CHEBI_130400 SubClassOf CHEBI_22712,.
CHEBI_130400 SubClassOf CHEBI_36820,.
CHEBI_130400 SubClassOf CHEBI_38777.
CHEBI_130401 is Class.
CHEBI_130401 SubClassOf CHEBI_22712,.
CHEBI_130401 SubClassOf CHEBI_36820,.
CHEBI_130401 SubClassOf CHEBI_38777.
CHEBI_130402 is Class.
CHEBI_130402 SubClassOf CHEBI_22712,.
CHEBI_130402 SubClassOf CHEBI_36820,.
CHEBI_130402 SubClassOf CHEBI_38777.
CHEBI_130403 is Class.
CHEBI_130403 SubClassOf CHEBI_22712,.
CHEBI_130403 SubClassOf CHEBI_36820,.
CHEBI_130403 SubClassOf CHEBI_38777.
CHEBI_130406 is Class.
CHEBI_130406 SubClassOf CHEBI_22712,.
CHEBI_130406 SubClassOf CHEBI_36820,.
CHEBI_130406 SubClassOf CHEBI_38777.
CHEBI_130407 is Class.
CHEBI_130407 SubClassOf CHEBI_22712,.
CHEBI_130407 SubClassOf CHEBI_36820,.
CHEBI_130407 SubClassOf CHEBI_38777.
CHEBI_130414 is Class.
CHEBI_130414 SubClassOf CHEBI_22712,.
CHEBI_130414 SubClassOf CHEBI_36820,.
CHEBI_130414 SubClassOf CHEBI_38777.
CHEBI_130421 is Class.
CHEBI_130421 SubClassOf CHEBI_22712,.
CHEBI_130421 SubClassOf CHEBI_36820,.
CHEBI_130421 SubClassOf CHEBI_38777.
CHEBI_130422 is Class.
CHEBI_130422 SubClassOf CHEBI_22712,.
CHEBI_130422 SubClassOf CHEBI_36820,.
CHEBI_130422 SubClassOf CHEBI_38777.
CHEBI_130426 is Class.
CHEBI_130426 SubClassOf CHEBI_83565.
CHEBI_130428 is Class.
CHEBI_130428 SubClassOf CHEBI_22712.
CHEBI_130430 is Class.
CHEBI_130430 SubClassOf CHEBI_22712,.
CHEBI_130430 SubClassOf CHEBI_36820,.
CHEBI_130430 SubClassOf CHEBI_38777.
CHEBI_130433 is Class.
CHEBI_130433 SubClassOf CHEBI_22712,.
CHEBI_130433 SubClassOf CHEBI_36820,.
CHEBI_130433 SubClassOf CHEBI_38777.
CHEBI_130437 is Class.
CHEBI_130437 SubClassOf CHEBI_22712,.
CHEBI_130437 SubClassOf CHEBI_36820,.
CHEBI_130437 SubClassOf CHEBI_38777.
CHEBI_130443 is Class.
CHEBI_130443 SubClassOf CHEBI_22712,.
CHEBI_130443 SubClassOf CHEBI_36820,.
CHEBI_130443 SubClassOf CHEBI_38777.
CHEBI_130445 is Class.
CHEBI_130445 SubClassOf CHEBI_22712,.
CHEBI_130445 SubClassOf CHEBI_36820,.
CHEBI_130445 SubClassOf CHEBI_38777.
CHEBI_130446 is Class.
CHEBI_130446 SubClassOf CHEBI_22723.
CHEBI_130447 is Class.
CHEBI_130447 SubClassOf CHEBI_83565.
CHEBI_130449 is Class.
CHEBI_130449 SubClassOf CHEBI_22712.
CHEBI_130456 is Class.
CHEBI_130456 SubClassOf CHEBI_22712,.
CHEBI_130456 SubClassOf CHEBI_36820,.
CHEBI_130456 SubClassOf CHEBI_38777.
CHEBI_130463 is Class.
CHEBI_130463 SubClassOf CHEBI_22712,.
CHEBI_130463 SubClassOf CHEBI_36820,.
CHEBI_130463 SubClassOf CHEBI_38777.
CHEBI_130468 is Class.
CHEBI_130468 SubClassOf CHEBI_22712,.
CHEBI_130468 SubClassOf CHEBI_36820,.
CHEBI_130468 SubClassOf CHEBI_38777.
CHEBI_130479 is Class.
CHEBI_130479 SubClassOf CHEBI_22712,.
CHEBI_130479 SubClassOf CHEBI_36820,.
CHEBI_130479 SubClassOf CHEBI_38777.
CHEBI_130488 is Class.
CHEBI_130488 SubClassOf CHEBI_22712,.
CHEBI_130488 SubClassOf CHEBI_36820,.
CHEBI_130488 SubClassOf CHEBI_38777.
CHEBI_130490 is Class.
CHEBI_130490 SubClassOf CHEBI_22712,.
CHEBI_130490 SubClassOf CHEBI_36820,.
CHEBI_130490 SubClassOf CHEBI_38777.
CHEBI_130494 is Class.
CHEBI_130494 SubClassOf CHEBI_22712,.
CHEBI_130494 SubClassOf CHEBI_36820,.
CHEBI_130494 SubClassOf CHEBI_38777.
CHEBI_130497 is Class.
CHEBI_130497 SubClassOf CHEBI_22712,.
CHEBI_130497 SubClassOf CHEBI_36820,.
CHEBI_130497 SubClassOf CHEBI_38777.
CHEBI_130499 is Class.
CHEBI_130499 SubClassOf CHEBI_22712,.
CHEBI_130499 SubClassOf CHEBI_36820,.
CHEBI_130499 SubClassOf CHEBI_38777.
CHEBI_130500 is Class.
CHEBI_130500 SubClassOf CHEBI_22712,.
CHEBI_130500 SubClassOf CHEBI_36820,.
CHEBI_130500 SubClassOf CHEBI_38777.
CHEBI_130502 is Class.
CHEBI_130502 SubClassOf CHEBI_22712,.
CHEBI_130502 SubClassOf CHEBI_36820,.
CHEBI_130502 SubClassOf CHEBI_38777.
CHEBI_130504 is Class.
CHEBI_130504 SubClassOf CHEBI_22712,.
CHEBI_130504 SubClassOf CHEBI_36820,.
CHEBI_130504 SubClassOf CHEBI_38777.
CHEBI_130506 is Class.
CHEBI_130506 SubClassOf CHEBI_22712,.
CHEBI_130506 SubClassOf CHEBI_36820,.
CHEBI_130506 SubClassOf CHEBI_38777.
CHEBI_130508 is Class.
CHEBI_130508 SubClassOf CHEBI_22712,.
CHEBI_130508 SubClassOf CHEBI_36820,.
CHEBI_130508 SubClassOf CHEBI_38777.
CHEBI_130510 is Class.
CHEBI_130510 SubClassOf CHEBI_22712,.
CHEBI_130510 SubClassOf CHEBI_36820,.
CHEBI_130510 SubClassOf CHEBI_38777.
CHEBI_130516 is Class.
CHEBI_130516 SubClassOf CHEBI_22712,.
CHEBI_130516 SubClassOf CHEBI_36820,.
CHEBI_130516 SubClassOf CHEBI_38777.
CHEBI_130519 is Class.
CHEBI_130519 SubClassOf CHEBI_22712,.
CHEBI_130519 SubClassOf CHEBI_36820,.
CHEBI_130519 SubClassOf CHEBI_38777.
CHEBI_130523 is Class.
CHEBI_130523 SubClassOf CHEBI_22712,.
CHEBI_130523 SubClassOf CHEBI_36820,.
CHEBI_130523 SubClassOf CHEBI_38777.
CHEBI_130526 is Class.
CHEBI_130526 SubClassOf CHEBI_22712,.
CHEBI_130526 SubClassOf CHEBI_36820,.
CHEBI_130526 SubClassOf CHEBI_38777.
CHEBI_130527 is Class.
CHEBI_130527 SubClassOf CHEBI_22712,.
CHEBI_130527 SubClassOf CHEBI_36820,.
CHEBI_130527 SubClassOf CHEBI_38777.
CHEBI_130531 is Class.
CHEBI_130531 SubClassOf CHEBI_22712,.
CHEBI_130531 SubClassOf CHEBI_36820,.
CHEBI_130531 SubClassOf CHEBI_38777.
CHEBI_130532 is Class.
CHEBI_130532 SubClassOf CHEBI_22712,.
CHEBI_130532 SubClassOf CHEBI_36820,.
CHEBI_130532 SubClassOf CHEBI_38777.
CHEBI_130535 is Class.
CHEBI_130535 SubClassOf CHEBI_22712,.
CHEBI_130535 SubClassOf CHEBI_36820,.
CHEBI_130535 SubClassOf CHEBI_38777.
CHEBI_130537 is Class.
CHEBI_130537 SubClassOf CHEBI_22712,.
CHEBI_130537 SubClassOf CHEBI_36820,.
CHEBI_130537 SubClassOf CHEBI_38777.
CHEBI_130551 is Class.
CHEBI_130551 SubClassOf CHEBI_22712,.
CHEBI_130551 SubClassOf CHEBI_36820,.
CHEBI_130551 SubClassOf CHEBI_38777.
CHEBI_130553 is Class.
CHEBI_130553 SubClassOf CHEBI_83565.
CHEBI_130554 is Class.
CHEBI_130554 SubClassOf CHEBI_22712,.
CHEBI_130554 SubClassOf CHEBI_36820,.
CHEBI_130554 SubClassOf CHEBI_38777.
CHEBI_130558 is Class.
CHEBI_130558 SubClassOf CHEBI_22712,.
CHEBI_130558 SubClassOf CHEBI_36820,.
CHEBI_130558 SubClassOf CHEBI_38777.
CHEBI_130567 is Class.
CHEBI_130567 SubClassOf CHEBI_22712,.
CHEBI_130567 SubClassOf CHEBI_36820,.
CHEBI_130567 SubClassOf CHEBI_38777.
CHEBI_130568 is Class.
CHEBI_130568 SubClassOf CHEBI_22712,.
CHEBI_130568 SubClassOf CHEBI_36820,.
CHEBI_130568 SubClassOf CHEBI_38777.
CHEBI_130572 is Class.
CHEBI_130572 SubClassOf CHEBI_22712,.
CHEBI_130572 SubClassOf CHEBI_36820,.
CHEBI_130572 SubClassOf CHEBI_38777.
CHEBI_130573 is Class.
CHEBI_130573 SubClassOf CHEBI_83565.
CHEBI_130585 is Class.
CHEBI_130585 SubClassOf CHEBI_22712.
CHEBI_130588 is Class.
CHEBI_130588 SubClassOf CHEBI_22712,.
CHEBI_130588 SubClassOf CHEBI_36820,.
CHEBI_130588 SubClassOf CHEBI_38777.
CHEBI_130599 is Class.
CHEBI_130599 SubClassOf CHEBI_83565.
CHEBI_130600 is Class.
CHEBI_130600 SubClassOf CHEBI_22712,.
CHEBI_130600 SubClassOf CHEBI_36820,.
CHEBI_130600 SubClassOf CHEBI_38777.
CHEBI_130603 is Class.
CHEBI_130603 SubClassOf CHEBI_22712,.
CHEBI_130603 SubClassOf CHEBI_36820,.
CHEBI_130603 SubClassOf CHEBI_38777.
CHEBI_130605 is Class.
CHEBI_130605 SubClassOf CHEBI_22712,.
CHEBI_130605 SubClassOf CHEBI_36820,.
CHEBI_130605 SubClassOf CHEBI_38777.
CHEBI_130606 is Class.
CHEBI_130606 SubClassOf CHEBI_22712,.
CHEBI_130606 SubClassOf CHEBI_36820,.
CHEBI_130606 SubClassOf CHEBI_38777.
CHEBI_130607 is Class.
CHEBI_130607 SubClassOf CHEBI_22712,.
