www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_127241 SubClassOf CHEBI_36820.
CHEBI_127249 is Class.
CHEBI_127249 SubClassOf CHEBI_36820.
CHEBI_127250 is Class.
CHEBI_127250 SubClassOf CHEBI_36820.
CHEBI_127256 is Class.
CHEBI_127256 SubClassOf CHEBI_36820.
CHEBI_127260 is Class.
CHEBI_127260 SubClassOf CHEBI_36820.
CHEBI_127262 is Class.
CHEBI_127262 SubClassOf CHEBI_36709.
CHEBI_127263 is Class.
CHEBI_127263 SubClassOf CHEBI_36820.
CHEBI_127276 is Class.
CHEBI_127276 SubClassOf CHEBI_36820.
CHEBI_127283 is Class.
CHEBI_127283 SubClassOf CHEBI_36820.
CHEBI_127289 is Class.
CHEBI_127289 SubClassOf CHEBI_36820.
CHEBI_127296 is Class.
CHEBI_127296 SubClassOf CHEBI_36820.
CHEBI_127299 is Class.
CHEBI_127299 SubClassOf CHEBI_36820.
CHEBI_127305 is Class.
CHEBI_127305 SubClassOf CHEBI_36820.
CHEBI_127306 is Class.
CHEBI_127306 SubClassOf CHEBI_36820.
CHEBI_127313 is Class.
CHEBI_127313 SubClassOf CHEBI_36820.
CHEBI_127318 is Class.
CHEBI_127318 SubClassOf CHEBI_36820.
CHEBI_127325 is Class.
CHEBI_127325 SubClassOf CHEBI_36820.
CHEBI_127327 is Class.
CHEBI_127327 SubClassOf CHEBI_36820.
CHEBI_127337 is Class.
CHEBI_127337 SubClassOf CHEBI_36820.
CHEBI_127339 is Class.
CHEBI_127339 SubClassOf CHEBI_36820.
CHEBI_127347 is Class.
CHEBI_127347 SubClassOf CHEBI_36820.
CHEBI_127349 is Class.
CHEBI_127349 SubClassOf CHEBI_36820.
CHEBI_127361 is Class.
CHEBI_127361 SubClassOf CHEBI_36820.
CHEBI_127376 is Class.
CHEBI_127376 SubClassOf CHEBI_36820.
CHEBI_127382 is Class.
CHEBI_127382 SubClassOf CHEBI_36820.
CHEBI_127386 is Class.
CHEBI_127386 SubClassOf CHEBI_36820.
CHEBI_127388 is Class.
CHEBI_127388 SubClassOf CHEBI_36820.
CHEBI_127389 is Class.
CHEBI_127389 SubClassOf CHEBI_36820.
CHEBI_127390 is Class.
CHEBI_127390 SubClassOf CHEBI_36820.
CHEBI_127394 is Class.
CHEBI_127394 SubClassOf CHEBI_36820.
CHEBI_127398 is Class.
CHEBI_127398 SubClassOf CHEBI_36820.
CHEBI_12740 is Class.
CHEBI_127400 is Class.
CHEBI_127400 SubClassOf CHEBI_36820.
CHEBI_127404 is Class.
CHEBI_127404 SubClassOf CHEBI_36820.
CHEBI_127405 is Class.
CHEBI_127405 SubClassOf CHEBI_36820.
CHEBI_127413 is Class.
CHEBI_127413 SubClassOf CHEBI_36820.
CHEBI_127416 is Class.
CHEBI_127416 SubClassOf CHEBI_36820.
CHEBI_127421 is Class.
CHEBI_127421 SubClassOf CHEBI_36820.
CHEBI_127436 is Class.
CHEBI_127436 SubClassOf CHEBI_36820.
CHEBI_127439 is Class.
CHEBI_127439 SubClassOf CHEBI_36820.
CHEBI_127452 is Class.
CHEBI_127452 SubClassOf CHEBI_36820.
CHEBI_127454 is Class.
CHEBI_127454 SubClassOf CHEBI_36820.
CHEBI_127457 is Class.
CHEBI_127457 SubClassOf CHEBI_36820.
CHEBI_127458 is Class.
CHEBI_127458 SubClassOf CHEBI_36820.
CHEBI_127462 is Class.
CHEBI_127462 SubClassOf CHEBI_36820.
CHEBI_127464 is Class.
CHEBI_127464 SubClassOf CHEBI_36820.
CHEBI_127473 is Class.
CHEBI_127473 SubClassOf CHEBI_36820.
CHEBI_127480 is Class.
CHEBI_127480 SubClassOf CHEBI_36820.
CHEBI_127485 is Class.
CHEBI_127485 SubClassOf CHEBI_36820.
CHEBI_127492 is Class.
CHEBI_127492 SubClassOf CHEBI_36820.
CHEBI_127493 is Class.
CHEBI_127493 SubClassOf CHEBI_36820.
CHEBI_127501 is Class.
CHEBI_127501 SubClassOf CHEBI_36820.
CHEBI_127513 is Class.
CHEBI_127513 SubClassOf CHEBI_36820.
CHEBI_127514 is Class.
CHEBI_127514 SubClassOf CHEBI_36820.
CHEBI_127517 is Class.
CHEBI_127517 SubClassOf CHEBI_36820.
CHEBI_127529 is Class.
CHEBI_127529 SubClassOf CHEBI_36820.
CHEBI_127535 is Class.
CHEBI_127535 SubClassOf CHEBI_36820.
CHEBI_127537 is Class.
CHEBI_127537 SubClassOf CHEBI_36820.
CHEBI_127538 is Class.
CHEBI_127538 SubClassOf CHEBI_36820.
CHEBI_127544 is Class.
CHEBI_127544 SubClassOf CHEBI_36820.
CHEBI_127545 is Class.
CHEBI_127545 SubClassOf CHEBI_36820.
CHEBI_127550 is Class.
CHEBI_127550 SubClassOf CHEBI_36820.
CHEBI_127559 is Class.
CHEBI_127559 SubClassOf CHEBI_36820.
CHEBI_127560 is Class.
CHEBI_127560 SubClassOf CHEBI_36820.
CHEBI_127563 is Class.
CHEBI_127563 SubClassOf CHEBI_36820.
CHEBI_127566 is Class.
CHEBI_127566 SubClassOf CHEBI_36820.
CHEBI_127569 is Class.
CHEBI_127569 SubClassOf CHEBI_36820.
CHEBI_127574 is Class.
CHEBI_127574 SubClassOf CHEBI_36820.
CHEBI_127579 is Class.
CHEBI_127579 SubClassOf CHEBI_36820.
CHEBI_127585 is Class.
CHEBI_127585 SubClassOf CHEBI_36820.
CHEBI_127597 is Class.
CHEBI_127597 SubClassOf CHEBI_36820.
CHEBI_127599 is Class.
CHEBI_127599 SubClassOf CHEBI_36820.
CHEBI_127601 is Class.
CHEBI_127601 SubClassOf CHEBI_36820.
CHEBI_127604 is Class.
CHEBI_127604 SubClassOf CHEBI_36820.
CHEBI_127606 is Class.
CHEBI_127606 SubClassOf CHEBI_36820.
CHEBI_127607 is Class.
CHEBI_127607 SubClassOf CHEBI_36820.
CHEBI_127608 is Class.
CHEBI_127608 SubClassOf CHEBI_36820.
CHEBI_127618 is Class.
CHEBI_127618 SubClassOf CHEBI_36820.
CHEBI_127619 is Class.
CHEBI_127619 SubClassOf CHEBI_36820.
CHEBI_127621 is Class.
CHEBI_127621 SubClassOf CHEBI_36820.
CHEBI_127623 is Class.
CHEBI_127623 SubClassOf CHEBI_36820.
CHEBI_127625 is Class.
CHEBI_127625 SubClassOf CHEBI_36820.
CHEBI_127629 is Class.
CHEBI_127629 SubClassOf CHEBI_36820.
CHEBI_127633 is Class.
CHEBI_127633 SubClassOf CHEBI_36820.
CHEBI_127634 is Class.
CHEBI_127634 SubClassOf CHEBI_36820.
CHEBI_127639 is Class.
CHEBI_127639 SubClassOf CHEBI_36820.
CHEBI_127640 is Class.
CHEBI_127640 SubClassOf CHEBI_36820.
CHEBI_127647 is Class.
CHEBI_127647 SubClassOf CHEBI_36820.
CHEBI_127657 is Class.
CHEBI_127657 SubClassOf CHEBI_36820.
CHEBI_127660 is Class.
CHEBI_127660 SubClassOf CHEBI_36820.
CHEBI_127663 is Class.
CHEBI_127663 SubClassOf CHEBI_36820.
CHEBI_127670 is Class.
CHEBI_127670 SubClassOf CHEBI_36820.
CHEBI_127672 is Class.
CHEBI_127672 SubClassOf CHEBI_36820.
CHEBI_127678 is Class.
CHEBI_127678 SubClassOf CHEBI_36820.
CHEBI_127680 is Class.
CHEBI_127680 SubClassOf CHEBI_36820.
CHEBI_127689 is Class.
CHEBI_127689 SubClassOf CHEBI_36820.
CHEBI_127691 is Class.
CHEBI_127691 SubClassOf CHEBI_36820.
CHEBI_127696 is Class.
CHEBI_127696 SubClassOf CHEBI_36820.
CHEBI_127697 is Class.
CHEBI_127697 SubClassOf CHEBI_36820.
CHEBI_127698 is Class.
CHEBI_127698 SubClassOf CHEBI_36820.
CHEBI_127705 is Class.
CHEBI_127705 SubClassOf CHEBI_36820.
CHEBI_127706 is Class.
CHEBI_127706 SubClassOf CHEBI_36820.
CHEBI_127708 is Class.
CHEBI_127708 SubClassOf CHEBI_36820.
CHEBI_127721 is Class.
CHEBI_127721 SubClassOf CHEBI_36820.
CHEBI_127725 is Class.
CHEBI_127725 SubClassOf CHEBI_36820.
CHEBI_127726 is Class.
CHEBI_127726 SubClassOf CHEBI_36820.
CHEBI_127728 is Class.
CHEBI_127728 SubClassOf CHEBI_36820.
CHEBI_127730 is Class.
CHEBI_127730 SubClassOf CHEBI_36820.
CHEBI_127739 is Class.
CHEBI_127739 SubClassOf CHEBI_36820.
CHEBI_127748 is Class.
CHEBI_127748 SubClassOf CHEBI_36820.
CHEBI_127750 is Class.
CHEBI_127750 SubClassOf CHEBI_36820.
CHEBI_127754 is Class.
CHEBI_127754 SubClassOf CHEBI_36820.
CHEBI_127768 is Class.
CHEBI_127768 SubClassOf CHEBI_36820.
CHEBI_127769 is Class.
CHEBI_127769 SubClassOf CHEBI_36820.
CHEBI_127770 is Class.
CHEBI_127770 SubClassOf CHEBI_36820.
CHEBI_127776 is Class.
CHEBI_127776 SubClassOf CHEBI_36820.
CHEBI_127777 is Class.
CHEBI_127777 SubClassOf CHEBI_36820.
CHEBI_127795 is Class.
CHEBI_127795 SubClassOf CHEBI_36820.
CHEBI_127798 is Class.
CHEBI_127798 SubClassOf CHEBI_36820.
CHEBI_127802 is Class.
CHEBI_127802 SubClassOf CHEBI_36820.
CHEBI_127809 is Class.
CHEBI_127809 SubClassOf CHEBI_36820.
CHEBI_127813 is Class.
CHEBI_127813 SubClassOf CHEBI_36820.
CHEBI_127816 is Class.
CHEBI_127816 SubClassOf CHEBI_36820.
CHEBI_127822 is Class.
CHEBI_127822 SubClassOf CHEBI_36820.
CHEBI_127830 is Class.
CHEBI_127830 SubClassOf CHEBI_36820.
CHEBI_127833 is Class.
CHEBI_127833 SubClassOf CHEBI_36820.
CHEBI_127837 is Class.
CHEBI_127837 SubClassOf CHEBI_36820.
CHEBI_127841 is Class.
CHEBI_127841 SubClassOf CHEBI_36820.
CHEBI_127842 is Class.
CHEBI_127842 SubClassOf CHEBI_36820.
CHEBI_127847 is Class.
CHEBI_127847 SubClassOf CHEBI_46942.
CHEBI_127864 is Class.
CHEBI_127864 SubClassOf CHEBI_36820.
CHEBI_127866 is Class.
CHEBI_127866 SubClassOf CHEBI_36820.
CHEBI_127869 is Class.
CHEBI_127869 SubClassOf CHEBI_36820.
CHEBI_127870 is Class.
CHEBI_127870 SubClassOf CHEBI_36820.
CHEBI_127872 is Class.
CHEBI_127872 SubClassOf CHEBI_36820.
CHEBI_127875 is Class.
CHEBI_127875 SubClassOf CHEBI_36820.
CHEBI_127886 is Class.
CHEBI_127886 SubClassOf CHEBI_36820.
CHEBI_127894 is Class.
CHEBI_127894 SubClassOf CHEBI_36820.
CHEBI_127895 is Class.
CHEBI_127895 SubClassOf CHEBI_36820.
CHEBI_127909 is Class.
CHEBI_127909 SubClassOf CHEBI_36820.
CHEBI_127910 is Class.
CHEBI_127910 SubClassOf CHEBI_36820.
CHEBI_127911 is Class.
CHEBI_127911 SubClassOf CHEBI_36820.
CHEBI_127912 is Class.
CHEBI_127912 SubClassOf CHEBI_36820.
CHEBI_127917 is Class.
CHEBI_127917 SubClassOf CHEBI_36820.
CHEBI_127926 is Class.
CHEBI_127926 SubClassOf CHEBI_36820.
CHEBI_127928 is Class.
CHEBI_127928 SubClassOf CHEBI_36820.
CHEBI_127932 is Class.
CHEBI_127932 SubClassOf CHEBI_36820.
CHEBI_127934 is Class.
CHEBI_127934 SubClassOf CHEBI_36820.
CHEBI_127935 is Class.
CHEBI_127935 SubClassOf CHEBI_36820.
CHEBI_127938 is Class.
CHEBI_127938 SubClassOf CHEBI_36820.
CHEBI_127941 is Class.
CHEBI_127941 SubClassOf CHEBI_36820.
CHEBI_127948 is Class.
CHEBI_127948 SubClassOf CHEBI_36820.
CHEBI_127955 is Class.
CHEBI_127955 SubClassOf CHEBI_36820.
CHEBI_127957 is Class.
CHEBI_127957 SubClassOf CHEBI_36820.
CHEBI_127961 is Class.
CHEBI_127961 SubClassOf CHEBI_36820.
CHEBI_127966 is Class.
CHEBI_127966 SubClassOf CHEBI_36820.
CHEBI_127968 is Class.
CHEBI_127968 SubClassOf CHEBI_36820.
CHEBI_127970 is Class.
CHEBI_127970 SubClassOf CHEBI_36820.
CHEBI_127974 is Class.
CHEBI_127974 SubClassOf CHEBI_36820.
CHEBI_127975 is Class.
CHEBI_127975 SubClassOf CHEBI_36820.
CHEBI_127976 is Class.
CHEBI_127976 SubClassOf CHEBI_36820.
CHEBI_127978 is Class.
CHEBI_127978 SubClassOf CHEBI_36820.
CHEBI_127982 is Class.
CHEBI_127982 SubClassOf CHEBI_36820.
CHEBI_127990 is Class.
CHEBI_127990 SubClassOf CHEBI_36820.
CHEBI_127991 is Class.
CHEBI_127991 SubClassOf CHEBI_36820.
CHEBI_128001 is Class.
CHEBI_128001 SubClassOf CHEBI_36820.
CHEBI_128007 is Class.
CHEBI_128007 SubClassOf CHEBI_36820.
CHEBI_128009 is Class.
CHEBI_128009 SubClassOf CHEBI_36820.
CHEBI_128014 is Class.
CHEBI_128014 SubClassOf CHEBI_36820.
CHEBI_128020 is Class.
CHEBI_128020 SubClassOf CHEBI_50918.
CHEBI_128025 is Class.
CHEBI_128025 SubClassOf CHEBI_36820.
CHEBI_128028 is Class.
CHEBI_128028 SubClassOf CHEBI_36820.
CHEBI_128033 is Class.
CHEBI_128033 SubClassOf CHEBI_36820.
CHEBI_128040 is Class.
CHEBI_128040 SubClassOf CHEBI_36820.
CHEBI_128042 is Class.
CHEBI_128042 SubClassOf CHEBI_36820.
CHEBI_128045 is Class.
CHEBI_128045 SubClassOf CHEBI_36820.
CHEBI_128057 is Class.
CHEBI_128057 SubClassOf CHEBI_36820.
CHEBI_128061 is Class.
CHEBI_128061 SubClassOf CHEBI_36820.
CHEBI_128063 is Class.
CHEBI_128063 SubClassOf CHEBI_36820.
CHEBI_128064 is Class.
CHEBI_128064 SubClassOf CHEBI_36820.
CHEBI_128065 is Class.
CHEBI_128065 SubClassOf CHEBI_36820.
CHEBI_128075 is Class.
CHEBI_128075 SubClassOf CHEBI_36820.
CHEBI_128079 is Class.
CHEBI_128079 SubClassOf CHEBI_36820.
CHEBI_128081 is Class.
CHEBI_128081 SubClassOf CHEBI_36820.
CHEBI_128082 is Class.
CHEBI_128082 SubClassOf CHEBI_36820.
CHEBI_128086 is Class.
CHEBI_128086 SubClassOf CHEBI_36820.
CHEBI_128090 is Class.
CHEBI_128090 SubClassOf CHEBI_36820.
CHEBI_128105 is Class.
CHEBI_128105 SubClassOf CHEBI_36820.
CHEBI_128108 is Class.
CHEBI_128108 SubClassOf CHEBI_36820.
CHEBI_128110 is Class.
CHEBI_128110 SubClassOf CHEBI_36820.
CHEBI_128123 is Class.
CHEBI_128123 SubClassOf CHEBI_36820.
CHEBI_128126 is Class.
CHEBI_128126 SubClassOf CHEBI_36820.
CHEBI_128128 is Class.
CHEBI_128128 SubClassOf CHEBI_36820.
CHEBI_128136 is Class.
CHEBI_128136 SubClassOf CHEBI_36820.
CHEBI_128138 is Class.
CHEBI_128138 SubClassOf CHEBI_36820.
CHEBI_128139 is Class.
CHEBI_128139 SubClassOf CHEBI_36820.
CHEBI_128140 is Class.
CHEBI_128140 SubClassOf CHEBI_36820.
CHEBI_128142 is Class.
CHEBI_128142 SubClassOf CHEBI_36820.
CHEBI_128146 is Class.
CHEBI_128146 SubClassOf CHEBI_36820.
CHEBI_128151 is Class.
CHEBI_128151 SubClassOf CHEBI_36820.
CHEBI_128160 is Class.
CHEBI_128160 SubClassOf CHEBI_36820.
CHEBI_128165 is Class.
CHEBI_128165 SubClassOf CHEBI_36820.
CHEBI_128172 is Class.
CHEBI_128172 SubClassOf CHEBI_36820.
CHEBI_128174 is Class.
CHEBI_128174 SubClassOf CHEBI_36820.
CHEBI_128180 is Class.
CHEBI_128180 SubClassOf CHEBI_36820.
CHEBI_128187 is Class.
CHEBI_128187 SubClassOf CHEBI_36820.
CHEBI_128199 is Class.
CHEBI_128199 SubClassOf CHEBI_36820.
CHEBI_12820 is Class.
CHEBI_128208 is Class.
CHEBI_128208 SubClassOf CHEBI_36820.
CHEBI_128211 is Class.
CHEBI_128211 SubClassOf CHEBI_36820.
CHEBI_128213 is Class.
CHEBI_128213 SubClassOf CHEBI_36820.
CHEBI_128218 is Class.
CHEBI_128218 SubClassOf CHEBI_36820.
CHEBI_128234 is Class.
CHEBI_128234 SubClassOf CHEBI_36820.
CHEBI_128238 is Class.
CHEBI_128238 SubClassOf CHEBI_36820.
CHEBI_128239 is Class.
CHEBI_128239 SubClassOf CHEBI_36820.
CHEBI_128244 is Class.
CHEBI_128244 SubClassOf CHEBI_50511.
CHEBI_128250 is Class.
CHEBI_128250 SubClassOf CHEBI_36820.
CHEBI_128253 is Class.
CHEBI_128253 SubClassOf CHEBI_36820.
CHEBI_128254 is Class.
CHEBI_128254 SubClassOf CHEBI_36820.
CHEBI_128255 is Class.
CHEBI_128255 SubClassOf CHEBI_36820.
CHEBI_128259 is Class.
CHEBI_128259 SubClassOf CHEBI_36820.
CHEBI_128263 is Class.
CHEBI_128263 SubClassOf CHEBI_36820.
CHEBI_128275 is Class.
CHEBI_128275 SubClassOf CHEBI_36820.
CHEBI_128277 is Class.
CHEBI_128277 SubClassOf CHEBI_36820.
CHEBI_128278 is Class.
CHEBI_128278 SubClassOf CHEBI_36820.
CHEBI_128282 is Class.
CHEBI_128282 SubClassOf CHEBI_36820.
CHEBI_128283 is Class.
CHEBI_128283 SubClassOf CHEBI_36820.
CHEBI_128286 is Class.
CHEBI_128286 SubClassOf CHEBI_36820.
CHEBI_128287 is Class.
CHEBI_128287 SubClassOf CHEBI_36820.
CHEBI_128293 is Class.
CHEBI_128293 SubClassOf CHEBI_36820.
CHEBI_128298 is Class.
CHEBI_128298 SubClassOf CHEBI_36820.
CHEBI_128299 is Class.
CHEBI_128299 SubClassOf CHEBI_36820.
CHEBI_128307 is Class.
CHEBI_128307 SubClassOf CHEBI_36820.
CHEBI_128308 is Class.
CHEBI_128308 SubClassOf CHEBI_46867.
CHEBI_128310 is Class.
CHEBI_128310 SubClassOf CHEBI_36820.
CHEBI_128316 is Class.
CHEBI_128316 SubClassOf CHEBI_36820.
CHEBI_128320 is Class.
CHEBI_128320 SubClassOf CHEBI_36820.
CHEBI_128326 is Class.
CHEBI_128326 SubClassOf CHEBI_36820.
CHEBI_128332 is Class.
CHEBI_128332 SubClassOf CHEBI_36820.
CHEBI_128346 is Class.
CHEBI_128346 SubClassOf CHEBI_36820.
CHEBI_128353 is Class.
CHEBI_128353 SubClassOf CHEBI_36820.
CHEBI_128356 is Class.
CHEBI_128356 SubClassOf CHEBI_36820.
CHEBI_128358 is Class.
CHEBI_128358 SubClassOf CHEBI_36820.
CHEBI_128362 is Class.
CHEBI_128362 SubClassOf CHEBI_36820.
CHEBI_128363 is Class.
CHEBI_128363 SubClassOf CHEBI_36820.
CHEBI_128365 is Class.
CHEBI_128365 SubClassOf CHEBI_36820.
CHEBI_128370 is Class.
CHEBI_128370 SubClassOf CHEBI_36820.
CHEBI_128379 is Class.
CHEBI_128379 SubClassOf CHEBI_36820.
CHEBI_128380 is Class.
CHEBI_128380 SubClassOf CHEBI_36820.
CHEBI_128398 is Class.
CHEBI_128398 SubClassOf CHEBI_36820.
CHEBI_128401 is Class.
CHEBI_128401 SubClassOf CHEBI_36820.
CHEBI_128405 is Class.
CHEBI_128405 SubClassOf CHEBI_36820.
CHEBI_128410 is Class.
CHEBI_128410 SubClassOf CHEBI_26151.
CHEBI_128424 is Class.
CHEBI_128424 SubClassOf CHEBI_36820.
CHEBI_128437 is Class.
CHEBI_128437 SubClassOf CHEBI_36820.
CHEBI_128438 is Class.
CHEBI_128438 SubClassOf CHEBI_36820.
CHEBI_128442 is Class.
CHEBI_128442 SubClassOf CHEBI_36820.
CHEBI_128443 is Class.
CHEBI_128443 SubClassOf CHEBI_36820.
CHEBI_128446 is Class.
CHEBI_128446 SubClassOf CHEBI_36820.
CHEBI_128453 is Class.
CHEBI_128453 SubClassOf CHEBI_36820.
CHEBI_128454 is Class.
CHEBI_128454 SubClassOf CHEBI_36820.
CHEBI_128460 is Class.
CHEBI_128460 SubClassOf CHEBI_36820.
CHEBI_128480 is Class.
CHEBI_128480 SubClassOf CHEBI_36820.
CHEBI_128487 is Class.
CHEBI_128487 SubClassOf CHEBI_36820.
CHEBI_128493 is Class.
CHEBI_128493 SubClassOf CHEBI_36820.
CHEBI_128497 is Class.
CHEBI_128497 SubClassOf CHEBI_36820.
CHEBI_128505 is Class.
CHEBI_128505 SubClassOf CHEBI_36820.
CHEBI_128507 is Class.
CHEBI_128507 SubClassOf CHEBI_36820.
CHEBI_128509 is Class.
CHEBI_128509 SubClassOf CHEBI_36820.
CHEBI_128521 is Class.
CHEBI_128521 SubClassOf CHEBI_36820.
CHEBI_128528 is Class.
CHEBI_128528 SubClassOf CHEBI_36820.
CHEBI_128541 is Class.
CHEBI_128541 SubClassOf CHEBI_36820.
CHEBI_128549 is Class.
CHEBI_128549 SubClassOf CHEBI_36820.
CHEBI_128551 is Class.
CHEBI_128551 SubClassOf CHEBI_36820.
CHEBI_128553 is Class.
CHEBI_128553 SubClassOf CHEBI_36820.
CHEBI_128559 is Class.
CHEBI_128559 SubClassOf CHEBI_36820.
CHEBI_128563 is Class.
CHEBI_128563 SubClassOf CHEBI_36820.
CHEBI_128564 is Class.
CHEBI_128564 SubClassOf CHEBI_36820.
CHEBI_128569 is Class.
CHEBI_128569 SubClassOf CHEBI_36820.
CHEBI_128577 is Class.
CHEBI_128577 SubClassOf CHEBI_36820.
CHEBI_128578 is Class.
CHEBI_128578 SubClassOf CHEBI_36820.
CHEBI_128597 is Class.
CHEBI_128597 SubClassOf CHEBI_36820.
CHEBI_128598 is Class.
CHEBI_128598 SubClassOf CHEBI_36820.
CHEBI_128604 is Class.
CHEBI_128604 SubClassOf CHEBI_36820.
CHEBI_128606 is Class.
CHEBI_128606 SubClassOf CHEBI_36820.
CHEBI_128607 is Class.
CHEBI_128607 SubClassOf CHEBI_36820.
CHEBI_128608 is Class.
CHEBI_128608 SubClassOf CHEBI_36820.
CHEBI_128612 is Class.
CHEBI_128612 SubClassOf CHEBI_36820.
CHEBI_128618 is Class.
CHEBI_128618 SubClassOf CHEBI_36820.
CHEBI_128623 is Class.
CHEBI_128623 SubClassOf CHEBI_36820.
CHEBI_128626 is Class.
CHEBI_128626 SubClassOf CHEBI_36820.
CHEBI_128628 is Class.
CHEBI_128628 SubClassOf CHEBI_36820.
CHEBI_128629 is Class.
CHEBI_128629 SubClassOf CHEBI_36820.
CHEBI_128630 is Class.
CHEBI_128630 SubClassOf CHEBI_36820.
CHEBI_128636 is Class.
CHEBI_128636 SubClassOf CHEBI_36820.
CHEBI_128638 is Class.
CHEBI_128638 SubClassOf CHEBI_36820.
CHEBI_128651 is Class.
CHEBI_128651 SubClassOf CHEBI_36820.
CHEBI_128659 is Class.
CHEBI_128659 SubClassOf CHEBI_36820.
CHEBI_128664 is Class.
CHEBI_128664 SubClassOf CHEBI_36820.
CHEBI_128666 is Class.
CHEBI_128666 SubClassOf CHEBI_36820.
CHEBI_128668 is Class.
CHEBI_128668 SubClassOf CHEBI_36820.
CHEBI_128671 is Class.
CHEBI_128671 SubClassOf CHEBI_36820.
CHEBI_128682 is Class.
CHEBI_128682 SubClassOf CHEBI_36820.
CHEBI_128687 is Class.
CHEBI_128687 SubClassOf CHEBI_36820.
CHEBI_128691 is Class.
CHEBI_128691 SubClassOf CHEBI_36820.
CHEBI_128696 is Class.
CHEBI_128696 SubClassOf CHEBI_36820.
CHEBI_128699 is Class.
CHEBI_128699 SubClassOf CHEBI_36820.
CHEBI_128702 is Class.
CHEBI_128702 SubClassOf CHEBI_36820.
CHEBI_128707 is Class.
CHEBI_128707 SubClassOf CHEBI_36820.
CHEBI_128708 is Class.
CHEBI_128708 SubClassOf CHEBI_36820.
CHEBI_128709 is Class.
CHEBI_128709 SubClassOf CHEBI_36820.
CHEBI_128710 is Class.
CHEBI_128710 SubClassOf CHEBI_36820.
CHEBI_128716 is Class.
CHEBI_128716 SubClassOf CHEBI_36820.
CHEBI_128717 is Class.
CHEBI_128717 SubClassOf CHEBI_36820.
CHEBI_128720 is Class.
CHEBI_128720 SubClassOf CHEBI_36820.
CHEBI_128723 is Class.
CHEBI_128723 SubClassOf CHEBI_36820.
CHEBI_128724 is Class.
CHEBI_128724 SubClassOf CHEBI_36820.
CHEBI_128740 is Class.
CHEBI_128740 SubClassOf CHEBI_36820.
CHEBI_128741 is Class.
CHEBI_128741 SubClassOf CHEBI_36820.
CHEBI_128747 is Class.
CHEBI_128747 SubClassOf CHEBI_36820.
CHEBI_128748 is Class.
CHEBI_128748 SubClassOf CHEBI_36820.
CHEBI_128755 is Class.
CHEBI_128755 SubClassOf CHEBI_36820.
CHEBI_128757 is Class.
CHEBI_128757 SubClassOf CHEBI_36820.
CHEBI_128760 is Class.
CHEBI_128760 SubClassOf CHEBI_36820.
CHEBI_128763 is Class.
CHEBI_128763 SubClassOf CHEBI_36820.
CHEBI_128771 is Class.
CHEBI_128771 SubClassOf CHEBI_36820.
CHEBI_128773 is Class.
CHEBI_128773 SubClassOf CHEBI_36820.
CHEBI_128776 is Class.
CHEBI_128776 SubClassOf CHEBI_36820.
CHEBI_128788 is Class.
CHEBI_128788 SubClassOf CHEBI_36820.
CHEBI_128791 is Class.
CHEBI_128791 SubClassOf CHEBI_36820.
CHEBI_128794 is Class.
CHEBI_128794 SubClassOf CHEBI_36820.
CHEBI_128795 is Class.
CHEBI_128795 SubClassOf CHEBI_36820.
CHEBI_128798 is Class.
CHEBI_128798 SubClassOf CHEBI_36820.
CHEBI_128799 is Class.
CHEBI_128799 SubClassOf CHEBI_36820.
CHEBI_1288 is Class.
CHEBI_128800 is Class.
CHEBI_128800 SubClassOf CHEBI_36820.
CHEBI_128804 is Class.
CHEBI_128804 SubClassOf CHEBI_36820.
CHEBI_128808 is Class.
CHEBI_128808 SubClassOf CHEBI_36820.
CHEBI_128809 is Class.
CHEBI_128809 SubClassOf CHEBI_36820.
CHEBI_128814 is Class.
CHEBI_128814 SubClassOf CHEBI_36820.
CHEBI_128815 is Class.
CHEBI_128815 SubClassOf CHEBI_36820.
CHEBI_128818 is Class.
CHEBI_128818 SubClassOf CHEBI_36820.
CHEBI_128820 is Class.
CHEBI_128820 SubClassOf CHEBI_36820.
CHEBI_128821 is Class.
CHEBI_128821 SubClassOf CHEBI_36820.
CHEBI_128827 is Class.
CHEBI_128827 SubClassOf CHEBI_36820.
CHEBI_128838 is Class.
CHEBI_128838 SubClassOf CHEBI_36820.
CHEBI_128846 is Class.
CHEBI_128846 SubClassOf CHEBI_36820.
CHEBI_128852 is Class.
CHEBI_128852 SubClassOf CHEBI_36820.
CHEBI_128856 is Class.
CHEBI_128856 SubClassOf CHEBI_36820.
CHEBI_128859 is Class.
CHEBI_128859 SubClassOf CHEBI_36820.
CHEBI_128865 is Class.
CHEBI_128865 SubClassOf CHEBI_36820.
CHEBI_128867 is Class.
CHEBI_128867 SubClassOf CHEBI_36820.
CHEBI_128868 is Class.
CHEBI_128868 SubClassOf CHEBI_36820.
CHEBI_128874 is Class.
CHEBI_128874 SubClassOf CHEBI_36820.
CHEBI_128875 is Class.
CHEBI_128875 SubClassOf CHEBI_36820.
CHEBI_128876 is Class.
CHEBI_128876 SubClassOf CHEBI_36820.
CHEBI_128879 is Class.
CHEBI_128879 SubClassOf CHEBI_36820.
CHEBI_128884 is Class.
CHEBI_128884 SubClassOf CHEBI_36820.
CHEBI_128892 is Class.
CHEBI_128892 SubClassOf CHEBI_36820.
CHEBI_128898 is Class.
CHEBI_128898 SubClassOf CHEBI_36820.
CHEBI_128901 is Class.
